City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
291,Morro Bay,US,2022-04-01 17:39:29,35.3658,-120.8499,70.5,73,0,7.0
292,Orsha,BY,2022-04-01 17:43:33,54.5153,30.4053,31.69,90,100,16.89
293,Lakes Entrance,AU,2022-04-01 17:43:35,-37.8811,147.981,56.16,85,99,11.3
294,Ust-Nera,RU,2022-04-01 17:43:36,64.5667,143.2,-14.89,98,67,1.34
295,Mabaruma,GY,2022-04-01 17:43:37,8.2,-59.7833,85.1,54,94,7.52
296,Saint George,US,2022-04-01 17:43:38,37.1041,-113.5841,68.63,34,0,5.75
297,Skibbereen,IE,2022-04-01 17:39:47,51.55,-9.2667,51.12,61,83,9.64
298,Cayenne,GF,2022-04-01 17:43:40,4.9333,-52.3333,78.84,1,75,4.61
299,Otofuke,JP,2022-04-01 17:43:41,42.9917,143.2003,28.99,62,1,12.12
300,Bichena,ET,2022-04-01 17:43:42,10.45,38.2,66.76,36,73,7.23
301,Senador Pompeu,BR,2022-04-01 17:43:43,-5.5881,-39.3717,91.4,43,86,4.9
302,Valparaiso,CL,2022-04-01 17:39:21,-33.0393,-71.6273,64.63,59,40,11.5
303,Southbridge,US,2022-04-01 17:42:04,42.0751,-72.0334,56.43,65,77,8.01
304,Juneau,US,2022-04-01 17:41:29,58.3019,-134.4197,41.85,96,100,3.44
305,Vostok,RU,2022-04-01 17:43:47,46.4856,135.8833,9.16,93,35,6.24
306,Bagdarin,RU,2022-04-01 17:43:49,54.4333,113.6,21.49,92,100,3.67
307,Byron Bay,AU,2022-04-01 17:43:50,-28.65,153.6167,67.89,80,73,8.9
308,Umm Kaddadah,SD,2022-04-01 17:43:52,13.6017,26.6876,87.46,12,6,13.27
309,Gouyave,GD,2022-04-01 17:43:53,12.1646,-61.7296,83.17,70,20,26.46
310,La Ronge,CA,2022-04-01 17:43:54,55.1001,-105.2842,23.25,74,100,21.85
311,Laguna,US,2022-04-01 17:41:46,38.421,-121.4238,68.29,63,0,8.05
312,Saravan,AM,2022-04-01 17:43:58,39.7196,45.6483,39.04,55,68,6.89
313,Olenegorsk,RU,2022-04-01 17:41:18,68.15,33.3,8.35,94,91,4.79
314,Ishigaki,JP,2022-04-01 17:44:00,24.3448,124.1572,64.53,100,75,11.5
315,Pilar,BR,2022-04-01 17:44:00,-9.5972,-35.9567,85.93,75,86,7.31
316,Sept-Iles,CA,2022-04-01 17:42:48,50.2001,-66.3821,32.52,95,100,20.71
317,Kavaratti,IN,2022-04-01 17:44:04,10.5669,72.642,83.14,75,33,7.76
318,Muncar,ID,2022-04-01 17:44:05,-8.4333,114.3333,76.32,89,94,3.71
319,Namatanai,PG,2022-04-01 17:45:06,-3.6667,152.4333,78.51,84,100,5.44
320,Raudeberg,NO,2022-04-01 17:45:08,61.9875,5.1352,39.87,74,16,11.95
321,Akureyri,IS,2022-04-01 17:45:09,65.6835,-18.0878,40.93,75,75,10.36
322,Pakxan,LA,2022-04-01 17:45:10,18.3778,103.6601,69.03,67,100,10.04
323,Vanavara,RU,2022-04-01 17:45:11,60.34,102.2797,18.55,88,98,8.14
324,Hirara,JP,2022-04-01 17:45:12,24.8,125.2833,69.03,70,100,23.09
325,Labuhan,ID,2022-04-01 17:45:13,-6.8844,112.2051,77.04,88,100,8.39
326,Olafsvik,IS,2022-04-01 17:45:14,64.8945,-23.7142,41.56,90,100,9.24
327,Broome,US,2022-04-01 17:45:15,42.2506,-75.833,44.53,72,100,13.8
328,Ambilobe,MG,2022-04-01 17:45:16,-13.2,49.05,74.16,95,95,3.13
329,Mancio Lima,BR,2022-04-01 17:45:18,-7.6142,-72.8958,69.87,94,100,11.5
330,Chapais,CA,2022-04-01 17:45:19,49.7834,-74.8492,20.98,87,100,11.43
331,Chuy,UY,2022-04-01 17:45:20,-33.6971,-53.4616,64.0,56,60,7.34
332,Astana,KZ,2022-04-01 17:45:21,51.1801,71.446,30.15,86,100,6.71
333,Manthani,IN,2022-04-01 17:45:22,18.65,79.6667,89.71,36,2,12.71
334,Torbay,CA,2022-04-01 17:45:23,47.6666,-52.7314,43.29,78,75,11.5
335,Codrington,AU,2022-04-01 17:45:24,-38.2667,141.9667,55.85,74,93,8.21
336,Dwarka,IN,2022-04-01 17:45:25,22.2394,68.9678,79.54,68,0,10.2
337,Mwene-Ditu,CD,2022-04-01 17:45:26,-7.0,23.45,71.74,81,59,2.59
338,Pisco,PE,2022-04-01 17:45:27,-13.7,-76.2167,72.01,73,84,8.05
339,Oakdale,US,2022-04-01 17:41:40,44.963,-92.9649,44.4,53,0,4.61
340,Lipay,PH,2022-04-01 17:45:29,15.4561,119.9208,79.05,74,58,5.03
341,Puno,PE,2022-04-01 17:45:30,-15.8333,-70.0333,60.37,58,92,10.16
342,Melioratorov,RU,2022-04-01 17:45:31,57.2107,65.6077,25.18,93,75,4.47
343,Sukhumi,GE,2022-04-01 17:45:32,43.0033,41.0153,62.69,59,100,7.43
344,Asau,RO,2022-04-01 17:45:33,46.4333,26.4,54.95,69,87,5.79
345,Jacqueville,CI,2022-04-01 17:45:35,5.2052,-4.4146,82.26,85,63,14.38
346,Saint Cloud,US,2022-04-01 17:41:57,45.5608,-94.1625,44.44,54,0,10.36
347,Bantou,CN,2022-04-01 17:45:36,26.2151,117.4893,49.06,93,100,3.29
348,San Quintin,MX,2022-04-01 17:45:38,30.4833,-115.95,62.87,58,50,8.03
349,Pafos,CY,2022-04-01 17:45:39,34.7667,32.4167,62.38,67,0,2.3
350,Yulara,AU,2022-04-01 17:45:40,-25.2406,130.9889,64.24,29,100,5.75
351,Abrau-Dyurso,RU,2022-04-01 17:45:41,44.69,37.59,62.06,61,100,11.41
352,Ransang,PH,2022-04-01 17:45:42,8.9603,117.5828,79.16,83,78,3.62
353,Alice Springs,AU,2022-04-01 17:45:43,-23.7,133.8833,54.95,44,99,6.91
354,Maarianhamina,AX,2022-04-01 17:45:44,60.0973,19.9348,28.26,69,0,4.61
355,Sar-E Pul,AF,2022-04-01 17:45:45,35.8333,66.1667,51.85,43,22,1.81
356,Santa Catarina De Tepehuanes,MX,2022-04-01 17:45:46,25.35,-105.7333,77.41,5,62,13.11
357,Bilma,NE,2022-04-01 17:45:47,18.6853,12.9164,84.61,3,4,4.09
358,Kasulu,TZ,2022-04-01 17:45:48,-4.5767,30.1025,64.2,95,58,3.76
359,Saint-Junien,FR,2022-04-01 17:45:49,45.8833,0.9,37.85,98,100,9.62
360,Umm Bab,QA,2022-04-01 17:45:50,25.2142,50.8072,75.07,43,0,8.03
361,Okhotsk,RU,2022-04-01 17:45:52,59.3833,143.3,5.85,75,95,15.82
362,Lazaro Cardenas,MX,2022-04-01 17:45:53,17.9583,-102.2,80.29,55,19,8.01
363,Ostrovnoy,RU,2022-04-01 17:45:54,68.0531,39.5131,14.4,94,97,9.73
364,Broken Hill,AU,2022-04-01 17:45:55,-31.95,141.4333,53.31,54,0,10.36
365,Jardim,BR,2022-04-01 17:45:56,-21.4803,-56.1381,59.74,77,100,5.93
366,Guilin,CN,2022-04-01 17:45:57,25.2819,110.2864,55.51,84,100,8.05
367,Coquimbo,CL,2022-04-01 17:46:40,-29.9533,-71.3436,56.93,88,100,9.22
368,Sosnovo-Ozerskoye,RU,2022-04-01 17:46:58,52.5249,111.5418,22.64,85,98,5.79
369,Boguchany,RU,2022-04-01 17:47:00,58.3814,97.4531,25.97,91,100,4.45
370,Puri,IN,2022-04-01 17:46:23,19.8,85.85,81.12,89,17,24.99
371,Berdigestyakh,RU,2022-04-01 17:47:01,62.0989,126.6992,24.6,97,100,4.99
372,Emba,KZ,2022-04-01 17:47:02,48.8264,58.1442,28.67,86,75,3.89
373,Tarko-Sale,RU,2022-04-01 17:47:03,64.9225,77.785,10.22,97,37,10.47
374,Neka,IR,2022-04-01 17:47:04,36.6508,53.299,60.31,82,0,2.3
375,Ginir,ET,2022-04-01 17:47:06,7.1333,40.7,61.68,62,13,4.54
376,Berlevag,NO,2022-04-01 17:47:07,70.8578,29.0864,26.55,74,75,20.71
377,Impfondo,CG,2022-04-01 17:47:08,1.6381,18.0667,72.63,88,93,2.98
378,Teya,RU,2022-04-01 17:47:09,60.3778,92.6267,5.23,99,96,3.69
379,Lucea,JM,2022-04-01 17:47:10,18.451,-78.1736,84.06,68,2,8.68
380,Goderich,CA,2022-04-01 17:45:04,43.7501,-81.7165,33.91,80,100,18.41
381,Katangli,RU,2022-04-01 17:47:12,51.7102,143.2326,6.51,87,19,8.52
382,Mount Gambier,AU,2022-04-01 17:47:15,-37.8333,140.7667,49.91,87,72,6.91
383,Kenora,CA,2022-04-01 17:45:22,49.8167,-94.4337,36.57,44,75,16.11
384,Holt,US,2022-04-01 17:47:16,42.6406,-84.5153,36.09,64,100,17.27
385,Genhe,CN,2022-04-01 17:47:18,50.7833,121.5167,12.11,97,36,1.86
386,Jurado,CO,2022-04-01 17:47:19,7.1053,-77.7641,81.64,81,58,5.77
387,Kuala Terengganu,MY,2022-04-01 17:47:20,5.3302,103.1408,78.75,94,13,2.3
388,Thinadhoo,MV,2022-04-01 17:47:21,0.5333,72.9333,83.3,71,12,6.76
389,Bonfim,BR,2022-04-01 17:47:23,3.0833,-59.95,95.9,32,48,6.24
390,Chongwe,ZM,2022-04-01 17:47:24,-15.3292,28.682,64.45,95,31,3.98
391,Mtambile,TZ,2022-04-01 17:47:25,-5.3833,39.7,81.28,77,46,8.21
392,Chabahar,IR,2022-04-01 17:47:25,25.2919,60.643,79.29,56,0,8.21
393,Itarema,BR,2022-04-01 17:47:26,-2.9248,-39.9167,81.16,81,97,8.95
394,Isangel,VU,2022-04-01 17:47:27,-19.55,169.2667,80.24,88,83,8.46
395,Malindi,KE,2022-04-01 17:47:28,-3.2175,40.1191,84.36,79,40,6.91
396,Mahebourg,MU,2022-04-01 17:47:29,-20.4081,57.7,77.29,94,75,17.27
397,Mehamn,NO,2022-04-01 17:47:30,71.0357,27.8492,26.51,90,100,10.47
398,Auki,SB,2022-04-01 17:47:31,-8.7676,160.7034,75.72,92,100,4.56
399,Verkhnevilyuysk,RU,2022-04-01 17:47:32,63.4453,120.3167,16.47,96,73,5.41
400,Cap Malheureux,MU,2022-04-01 17:47:33,-19.9842,57.6142,74.46,90,100,8.99
401,Limon,CR,2022-04-01 17:47:34,10.0,-83.0333,84.09,74,40,5.75
402,Liuhe,CN,2022-04-01 17:47:35,42.2401,125.7172,32.0,45,7,5.44
403,Imeni Babushkina,RU,2022-04-01 17:47:36,59.7573,43.1285,8.19,96,44,2.98
404,Tatawin,TN,2022-04-01 17:47:37,32.9297,10.4518,68.0,26,0,21.36
405,Demidov,RU,2022-04-01 17:47:38,55.2706,31.515,30.9,86,100,11.92
406,Mayo,US,2022-04-01 17:47:39,38.8876,-76.5119,56.35,55,100,19.57
407,Del Rio,US,2022-04-01 17:47:41,29.3627,-100.8968,73.42,51,20,21.85
408,Sudak,UA,2022-04-01 17:47:42,44.85,34.9667,54.61,67,100,1.68
409,Paciran,ID,2022-04-01 17:47:43,-6.8767,112.3761,78.21,83,100,6.64
410,Sirjan,IR,2022-04-01 17:47:44,29.452,55.6814,66.13,12,0,8.99
411,Beloha,MG,2022-04-01 17:47:45,-25.1667,45.05,74.25,76,2,10.76
412,New Iberia,US,2022-04-01 17:47:46,30.0035,-91.8187,72.97,37,0,10.36
413,Porto Belo,BR,2022-04-01 17:47:47,-27.1578,-48.5531,69.17,69,100,9.28
414,Toktogul,KG,2022-04-01 17:47:48,41.8708,72.9402,50.47,56,33,4.41
415,Gejiu,CN,2022-04-01 17:48:49,23.306,103.1635,37.98,87,100,4.85
416,Tura,IN,2022-04-01 17:48:51,25.5198,90.2201,70.86,88,20,4.54
417,Baykalsk,RU,2022-04-01 17:48:53,51.5058,104.1469,30.31,73,69,10.02
418,Saint-Gabriel,CA,2022-04-01 17:48:54,46.3001,-73.3824,40.91,97,97,7.27
419,Doka,SD,2022-04-01 17:48:55,13.5167,35.7667,95.7,10,4,13.47
420,Clyde River,CA,2022-04-01 17:48:56,70.4692,-68.5914,12.43,79,75,3.44
421,Husavik,IS,2022-04-01 17:48:57,66.0449,-17.3389,37.85,85,79,5.68
422,Hambantota,LK,2022-04-01 17:48:58,6.1241,81.1185,79.92,80,23,7.25
423,The Valley,AI,2022-04-01 17:48:59,18.217,-63.0578,82.54,61,20,20.71
424,Shebalino,RU,2022-04-01 17:49:00,51.2917,85.6772,31.51,82,100,5.53
425,Agdam,AZ,2022-04-01 17:49:01,39.991,46.9274,59.85,54,58,5.64
426,Malavalli,IN,2022-04-01 17:49:02,12.3833,77.0833,79.45,62,61,5.19
427,Sao Joao Da Barra,BR,2022-04-01 17:49:03,-21.6403,-41.0511,89.69,71,49,8.01
428,Portland,US,2022-04-01 17:49:05,45.5234,-122.6762,53.47,74,75,3.0
429,Bengkulu,ID,2022-04-01 17:49:06,-3.8004,102.2655,76.82,84,78,4.21
430,Payo,ID,2022-04-01 17:49:07,-3.7508,103.6372,72.03,96,67,1.99
431,Mackay,AU,2022-04-01 17:49:08,-21.15,149.2,73.38,88,75,8.05
432,Anloga,GH,2022-04-01 17:49:09,5.7947,0.8973,83.46,81,62,15.03
433,Havelock,US,2022-04-01 17:49:10,34.8791,-76.9013,73.94,40,0,20.71
434,Borba,BR,2022-04-01 17:49:11,-4.3878,-59.5939,84.38,79,71,3.24
435,Ploemeur,FR,2022-04-01 17:49:12,47.7333,-3.4333,46.49,44,0,18.41
436,Rundu,NA,2022-04-01 17:49:13,-17.9333,19.7667,71.04,73,76,5.39
437,Biltine,TD,2022-04-01 17:49:15,14.5333,20.9167,90.73,8,9,9.42
438,Nouakchott,MR,2022-04-01 17:44:21,18.0858,-15.9785,85.93,51,0,15.77
439,Kampene,CD,2022-04-01 17:49:17,-3.6,26.6667,69.94,96,75,1.63
440,Slantsy,RU,2022-04-01 17:49:18,59.1182,28.0914,25.9,90,62,5.28
441,Vadum,DK,2022-04-01 17:49:20,57.1179,9.857,37.35,48,62,9.22
442,Penzance,GB,2022-04-01 17:49:21,50.1186,-5.5371,45.72,49,20,24.16
443,Paragould,US,2022-04-01 17:47:51,36.0584,-90.4973,48.81,65,39,4.27
444,Preobrazheniye,RU,2022-04-01 17:49:23,42.9019,133.9064,32.68,62,0,7.09
445,Balkhash,KZ,2022-04-01 17:49:24,46.844,74.9804,42.82,67,100,8.1
446,Alyangula,AU,2022-04-01 17:49:25,-13.8483,136.4192,67.87,88,67,1.14
447,Oktyabrskoye,RU,2022-04-01 17:49:26,43.0645,44.7417,51.94,50,100,11.18
448,Ouango,CF,2022-04-01 17:49:27,4.3133,22.5552,73.98,81,79,4.09
449,Hay River,CA,2022-04-01 17:49:28,60.8156,-115.7999,-5.82,65,75,8.05
450,Aklavik,CA,2022-04-01 17:49:29,68.2191,-135.0107,-20.2,76,0,2.3
451,Kishanpur,IN,2022-04-01 17:49:30,25.65,81.0167,84.69,10,0,8.61
452,Lata,PT,2022-04-01 17:49:31,40.1629,-8.3327,53.44,52,22,6.58
453,Suratgarh,IN,2022-04-01 17:49:32,29.3167,73.9,83.88,7,0,4.16
454,Leshukonskoye,RU,2022-04-01 17:49:33,64.8989,45.7622,15.76,94,96,3.62
455,Talakan,RU,2022-04-01 17:49:34,50.3167,130.3667,15.84,98,73,2.26
456,Bloomfield,US,2022-04-01 17:49:09,40.8068,-74.1854,58.51,47,75,20.71
457,Melfi,IT,2022-04-01 17:49:36,40.9965,15.6514,49.5,83,76,12.26
458,Port Lincoln,AU,2022-04-01 17:45:22,-34.7333,135.8667,61.16,77,0,17.02
459,Muravlenko,RU,2022-04-01 17:49:39,63.7898,74.523,17.94,94,89,12.37
460,Biasca,CH,2022-04-01 17:49:40,46.3597,8.9697,44.4,88,100,9.17
461,Muisne,EC,2022-04-01 17:50:41,0.6,-80.0333,82.24,71,75,6.67
462,Jacareacanga,BR,2022-04-01 17:50:42,-6.2222,-57.7528,81.36,85,76,2.82
463,Svetlyy,RU,2022-04-01 17:50:43,54.675,20.1347,39.25,48,100,15.5
464,Magrath,CA,2022-04-01 17:50:44,49.4167,-112.8686,44.74,39,30,4.61
465,Westport,US,2022-04-01 17:47:55,41.1415,-73.3579,58.01,61,75,13.8
466,Chumikan,RU,2022-04-01 17:50:46,54.7183,135.315,11.5,88,22,12.55
467,Cherkasskoye,RU,2022-04-01 17:50:47,52.4333,47.2167,36.16,100,100,3.6
468,Limaong,PH,2022-04-01 17:50:48,7.3606,122.3664,80.15,78,100,6.8
469,Haines Junction,CA,2022-04-01 17:50:49,60.7522,-137.5108,22.95,63,100,3.44
470,Sivas,TR,2022-04-01 17:50:51,39.7916,37.0019,45.97,77,43,7.11
471,Batticaloa,LK,2022-04-01 17:50:52,7.7102,81.6924,79.21,82,9,9.33
472,Awjilah,LY,2022-04-01 17:50:53,29.1081,21.2869,77.05,18,100,18.95
473,Evensk,RU,2022-04-01 17:50:54,61.95,159.2333,13.6,80,100,9.86
474,Markova,UA,2022-04-01 17:50:55,48.6758,24.4138,48.24,95,100,3.65
475,Severobaykalsk,RU,2022-04-01 17:50:56,55.65,109.3167,26.91,97,96,3.53
476,Chuchkovo,RU,2022-04-01 17:50:57,54.2693,41.4465,32.2,98,100,16.08
477,Nizhniy Chir,RU,2022-04-01 17:50:58,48.3597,43.0865,57.22,56,100,19.13
478,Vestmannaeyjar,IS,2022-04-01 17:50:59,63.4427,-20.2734,47.39,76,40,4.61
479,Mandalgovi,MN,2022-04-01 17:51:00,45.7625,106.2708,32.58,40,74,11.48
480,Kanlagay,PH,2022-04-01 17:51:01,5.8757,121.2915,81.27,80,99,8.95
481,Daloa,CI,2022-04-01 17:51:02,6.8774,-6.4502,86.52,59,35,6.42
482,Tomari,RU,2022-04-01 17:51:03,47.7658,142.0683,28.38,76,92,7.02
483,Boke,GN,2022-04-01 17:51:05,10.9409,-14.2967,88.32,39,86,13.24
484,Eixo,PT,2022-04-01 17:51:06,40.6276,-8.5692,57.15,63,5,15.48
485,Yeniseysk,RU,2022-04-01 17:51:07,58.4497,92.1703,23.83,99,100,0.54
486,Abha,SA,2022-04-01 17:51:08,18.2164,42.5053,69.62,42,0,4.61
487,Yuzhno-Kurilsk,RU,2022-04-01 17:51:09,44.0306,145.8556,27.21,71,91,3.02
488,Pictou,CA,2022-04-01 17:49:25,45.6834,-62.7153,56.64,82,100,6.91
489,Oriximina,BR,2022-04-01 17:51:11,-1.7656,-55.8661,82.06,83,86,3.24
490,Dargaville,NZ,2022-04-01 17:51:12,-35.9333,173.8833,58.1,93,7,3.49
491,Indianola,US,2022-04-01 17:51:13,41.3581,-93.5574,43.57,61,26,5.12
492,Havre,FR,2022-04-01 17:50:50,49.5833,0.3333,40.77,60,75,23.02
493,Shamary,RU,2022-04-01 17:51:16,57.3434,58.2199,17.11,96,100,2.53
494,Bo Phloi,TH,2022-04-01 17:51:17,14.3236,99.5161,85.32,66,48,13.24
495,Maraa,BR,2022-04-01 17:51:18,-1.8333,-65.3667,88.0,61,66,2.46
496,Kalmunai,LK,2022-04-01 17:51:19,7.4167,81.8167,78.8,82,23,9.06
497,Guerrero Negro,MX,2022-04-01 17:51:20,27.9769,-114.0611,64.38,56,30,14.38
498,Port Elizabeth,ZA,2022-04-01 17:51:22,-33.918,25.5701,66.09,79,0,14.97
499,Bizhbulyak,RU,2022-04-01 17:51:23,53.6967,54.2642,36.21,100,100,7.02
500,Buala,SB,2022-04-01 17:51:24,-8.145,159.5921,76.71,91,100,6.42
501,Saint-Pierre,RE,2022-04-01 17:51:25,-21.3393,55.4781,74.88,88,100,4.61
502,Dustlik,UZ,2022-04-01 17:51:26,40.5247,68.0358,64.4,36,72,5.59
503,Sao Jose Da Coroa Grande,BR,2022-04-01 17:51:27,-8.8978,-35.1478,82.71,69,90,8.61
504,Tigil,RU,2022-04-01 17:51:28,57.8,158.6667,13.35,96,100,3.58
505,Honiara,SB,2022-04-01 17:51:29,-9.4333,159.95,74.1,92,100,4.32
506,Krasnovka,RU,2022-04-01 17:51:30,48.8177,40.0923,59.23,49,100,16.55
507,Izhma,RU,2022-04-01 17:51:32,65.0083,53.9113,13.66,93,83,5.26
508,Havoysund,NO,2022-04-01 17:52:35,70.9963,24.6622,30.43,90,100,20.51
509,Taltal,CL,2022-04-01 17:52:36,-25.4,-70.4833,67.48,67,13,4.81
510,College,US,2022-04-01 17:52:37,64.8569,-147.8028,12.52,44,0,9.22
511,Dingle,PH,2022-04-01 17:52:38,10.9995,122.6711,75.22,91,85,7.99
512,Birjand,IR,2022-04-01 17:51:55,32.8663,59.2211,64.87,14,0,4.61
513,Susanville,US,2022-04-01 17:52:40,40.4163,-120.653,52.81,39,7,10.0
514,Filadelfia,US,2022-04-01 17:52:06,39.9523,-75.1638,57.22,47,88,8.99
515,Beian,NO,2022-04-01 17:52:42,63.6559,9.5683,37.0,75,20,6.91
516,Padilla,CO,2022-04-01 17:52:43,3.2204,-76.3139,80.89,63,54,2.33
517,Faya,SA,2022-04-01 17:52:44,18.3851,42.4509,69.91,28,4,9.84
518,Liverpool,GB,2022-04-01 17:52:45,53.4106,-2.9779,45.64,62,20,14.97
519,Ormara,PK,2022-04-01 17:52:46,25.2088,64.6357,79.41,51,0,5.79
520,Martinsicuro,IT,2022-04-01 17:52:48,42.8811,13.9145,57.13,58,79,10.36
521,Martano,IT,2022-04-01 17:52:50,40.2034,18.3028,57.31,82,40,16.11
522,Washougal,US,2022-04-01 17:49:50,45.5826,-122.3534,54.27,75,20,3.44
523,Fergus Falls,US,2022-04-01 17:52:53,46.283,-96.0776,37.38,69,0,12.66
524,Kitimat,CA,2022-04-01 17:52:43,54.0524,-128.6534,37.9,29,100,3.87
525,Anshun,CN,2022-04-01 17:52:55,26.25,105.9333,40.87,91,100,7.76
526,Rocha,UY,2022-04-01 17:52:56,-34.4833,-54.3333,62.91,58,85,7.52
527,Kieta,PG,2022-04-01 17:52:57,-6.2167,155.6333,76.42,93,100,4.14
528,Puerto Carreno,CO,2022-04-01 17:52:58,6.189,-67.4859,96.78,38,20,3.44
529,Nikolayevsk-Na-Amure,RU,2022-04-01 17:52:59,53.1406,140.73,2.43,98,33,3.44
530,Ruteng,ID,2022-04-01 17:53:00,-8.6136,120.4721,62.01,92,66,1.3
531,Muros,ES,2022-04-01 17:53:01,42.7762,-9.0603,53.1,58,32,16.37
532,Nuuk,GL,2022-04-01 17:53:02,64.1835,-51.7216,32.88,80,100,8.99
533,Huilong,CN,2022-04-01 17:53:03,31.8111,121.655,45.93,73,100,5.77
534,Santa Maria Do Suacui,BR,2022-04-01 17:53:05,-18.1903,-42.4142,86.0,45,17,6.82
535,Bridgton,US,2022-04-01 17:53:06,44.0548,-70.7128,52.0,84,100,7.14
536,Torit,SS,2022-04-01 17:53:07,4.4133,32.5678,84.72,39,92,3.8
537,Rosarito,MX,2022-04-01 17:53:08,32.3333,-117.0333,68.41,60,16,4.65
538,Myitkyina,MM,2022-04-01 17:53:09,25.3833,97.4,71.22,78,81,5.66
539,Wasco,US,2022-04-01 17:53:10,35.5941,-119.341,67.26,55,0,0.0
540,Kaitangata,NZ,2022-04-01 17:53:11,-46.2817,169.8464,42.46,93,23,5.93
541,Yaan,NG,2022-04-01 17:53:12,7.3833,8.5667,97.11,23,98,3.15
542,Colonia,DE,2022-04-01 17:53:13,50.9333,6.95,35.94,90,75,6.91
543,Nisia Floresta,BR,2022-04-01 17:53:14,-6.0911,-35.2086,88.61,66,100,11.77
544,Dezful,IR,2022-04-01 17:53:15,32.3811,48.4058,78.31,14,0,8.1
545,Homer,US,2022-04-01 17:53:16,59.6425,-151.5483,39.09,77,100,20.0
546,Auburn,US,2022-04-01 17:53:17,47.3073,-122.2284,51.96,73,100,5.01
547,Sur,OM,2022-04-01 17:53:18,22.5667,59.5289,82.63,36,0,3.89
548,Ust-Maya,RU,2022-04-01 17:53:20,60.4167,134.5333,-6.16,100,87,2.68
549,Usolye,RU,2022-04-01 17:53:21,59.4268,56.6808,15.82,96,78,0.43
550,Mecca,SA,2022-04-01 17:53:22,21.4267,39.8261,81.3,36,54,2.15
551,Raga,SS,2022-04-01 17:53:23,8.4596,25.678,87.78,16,7,2.3
552,Jacksonville,US,2022-04-01 17:53:07,30.3322,-81.6556,80.82,48,0,8.05
553,Salalah,OM,2022-04-01 17:53:25,17.0151,54.0924,80.83,45,0,2.68
554,Labytnangi,RU,2022-04-01 17:53:26,66.6572,66.4183,6.42,92,67,8.61
555,Juegang,CN,2022-04-01 17:53:27,32.3174,121.1855,45.91,68,100,4.18
556,Monte Escobedo,MX,2022-04-01 17:53:28,22.3,-103.5833,73.22,5,13,7.99
